CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Exited,Satisfaction Score,Point Earned
0.619,0.29,0.4,0.39582348,0.25,1.0,0.6585625500000001,0,0.4,0.337
0.617,0.44,0.9,0.19662835999999997,0.5,0.0,0.26647085,0,0.6,0.635
0.791,0.31,0.1,0.5209613200000001,0.25,0.0,0.48273275,0,0.2,0.608
0.609,0.48,0.1,0.43207708,0.75,1.0,0.92262325,1,1.0,0.559
0.78,0.51,0.4,0.506901,0.25,0.0,0.97629655,1,0.6,0.744
0.777,0.34,0.5,0.38677464,0.25,1.0,0.8630926,0,0.4,0.971
0.817,0.27,0.7,0.5192424,0.25,1.0,0.29629720000000004,0,1.0,0.675
0.85,0.58,0.8,0.62660852,0.25,0.0,0.12949605,1,0.6,0.451
0.732,0.36,0.9,0.0,0.25,0.0,0.018745,1,0.2,0.748
0.693,0.4,0.4,0.52264784,0.25,1.0,0.5095948,0,0.6,0.91
0.576,0.5,0.8,0.0,0.5,1.0,0.2890131,0,0.8,0.905
0.643,0.37,0.6,0.0,0.5,0.0,0.71227385,0,0.2,0.604
0.757,0.47,0.3,0.5229884,0.25,0.0,0.7191477000000001,0,0.2,0.303
0.569,0.3,0.6,0.42651796000000003,0.25,1.0,0.22057439999999998,0,0.8,0.644
0.772,0.36,0.3,0.44811932,0.25,1.0,0.93474175,0,0.4,0.776
0.576,0.29,0.7,0.52230104,0.25,1.0,0.8681489,0,0.6,0.233
0.608,0.28,0.4,0.38671884,0.25,1.0,0.24566724999999998,0,0.6,0.988
0.794,0.33,0.0,0.0,0.5,0.0,0.89061355,0,0.2,0.755
0.593,0.5,0.6,0.68696276,0.25,0.0,0.10446805,0,0.8,0.602
0.597,0.38,0.1,0.0,0.5,0.0,0.20651645000000002,0,0.6,0.476
0.541,0.39,0.9,0.40046668,0.25,1.0,0.9990405,1,0.4,0.635
0.692,0.24,0.2,0.48238771999999996,0.25,1.0,0.90245265,0,1.0,0.466
0.697,0.48,0.1,0.0,0.5,1.0,0.43700265,0,1.0,0.553
0.768,0.29,0.2,0.38393876,0.5,1.0,0.36843375,0,1.0,0.631
0.802,0.38,0.1,0.57022844,0.25,1.0,0.8624886500000001,0,0.8,0.67
0.584,0.47,0.5,0.0,0.5,0.0,0.44643144999999995,0,1.0,0.343
0.614,0.66,0.2,0.0,0.5,1.0,0.9004135000000001,0,1.0,0.778
0.85,0.36,0.6,0.57457664,0.25,0.0,0.11051125,1,0.6,0.728
0.671,0.38,0.6,0.52851888,0.25,1.0,0.38034475,0,0.2,0.593
0.626,0.52,0.0,0.0,0.5,0.0,0.1607973,1,0.6,0.959
0.77,0.68,0.2,0.7342209599999999,0.25,0.0,0.7977864,1,1.0,0.561
0.633,0.38,0.2,0.36761024,0.5,1.0,0.53836675,0,1.0,0.913
0.663,0.4,0.6,0.62487276,0.25,1.0,0.1680386,0,1.0,0.375
0.581,0.43,0.5,0.37303828000000006,0.75,0.0,0.70517825,1,1.0,0.276
0.561,0.45,0.2,0.67234152,0.5,1.0,0.5785954,0,0.8,0.998
0.479,0.51,0.1,0.43085896,0.75,0.0,0.43064105,1,0.4,0.451
0.769,0.31,0.6,0.47140904,0.5,0.0,0.7383432000000001,0,1.0,0.533
0.659,0.6,0.2,0.0,0.25,0.0,0.8874022500000001,1,0.4,0.365
0.59,0.51,1.0,0.33789848,0.5,1.0,0.9546854499999999,0,0.6,0.69
0.56,0.5,0.3,0.0,0.5,0.0,0.42265895,0,0.4,0.308
0.437,0.35,0.6,0.50721336,0.5,1.0,0.805667,0,0.6,0.628
0.661,0.34,0.0,0.0,0.5,0.0,0.92777815,0,1.0,0.996
0.677,0.36,1.0,0.27522736,0.25,0.0,0.1653762,0,0.6,0.772
0.56,0.31,0.3,0.46056472,0.25,0.0,0.19903375,0,1.0,0.558
0.578,0.35,0.2,0.0,0.5,1.0,0.1319496,0,0.2,0.579
0.421,0.34,0.6,0.36289344,0.25,1.0,0.0608138,0,1.0,0.417
0.492,0.49,0.2,0.6049978,0.5,1.0,0.8361897,0,0.8,0.543
0.545,0.32,0.6,0.0,0.5,1.0,0.26033685,0,1.0,0.277
0.64,0.43,0.9,0.37900996000000003,0.25,0.0,0.9200318,1,0.8,0.523
0.624,0.34,0.6,0.0,0.25,0.0,0.00291295,1,1.0,0.468
0.577,0.28,0.7,0.0,0.25,0.0,0.71637205,0,0.4,0.987
0.704,0.31,0.5,0.52833864,0.75,1.0,0.2723724,1,0.8,0.246
0.523,0.45,0.5,0.0,0.5,1.0,0.6071409999999999,0,0.4,0.386
0.793,0.35,0.2,0.0,0.5,1.0,0.3985206,0,0.8,0.347
0.564,0.53,0.2,0.18188912,0.25,1.0,0.20527855,1,1.0,0.286
0.711,0.33,0.1,0.0,0.25,0.0,0.207952,0,0.6,0.824
0.791,0.33,1.0,0.52091884,0.5,0.0,0.27009965,1,0.2,0.414
0.629,0.38,0.9,0.4957954,0.25,0.0,0.38026535000000006,0,1.0,0.564
0.729,0.39,0.6,0.5096634,0.25,1.0,0.9248860000000001,1,0.6,0.902
0.651,0.35,0.8,0.44027084000000005,0.25,0.0,0.63839475,1,0.4,0.689
0.695,0.39,0.4,0.2620848,0.25,1.0,0.00621985,0,1.0,0.494
0.847,0.31,0.5,0.0,0.5,1.0,0.38163335,0,0.8,0.791
0.704,0.47,0.5,0.0,0.5,1.0,0.72669305,0,0.8,0.308
0.613,0.33,0.3,0.6229456800000001,0.5,1.0,0.28875605,0,0.8,0.633
0.692,0.29,0.4,0.0,0.5,0.0,0.6944011999999999,0,0.4,0.983
0.72,0.34,0.3,0.47323028,0.5,1.0,0.68060145,0,0.4,0.41
0.577,0.41,0.6,0.0,0.25,1.0,0.8381059,0,0.4,0.545
0.71,0.24,0.7,0.41239668,0.5,0.0,0.8663831,0,0.2,0.621
0.716,0.38,0.1,0.0,0.5,1.0,0.4983073,0,0.4,0.266
0.41,0.33,0.6,0.50315876,0.25,0.0,0.3316678,1,0.6,0.816
0.584,0.36,0.4,0.43858732,0.25,1.0,0.35120395,0,0.2,0.99
0.792,0.3,0.1,0.50875144,0.25,1.0,0.5677671,0,0.6,0.921
0.605,0.36,0.6,0.0,0.25,1.0,0.0034542,0,0.8,0.373
0.486,0.24,0.1,0.0,0.25,0.0,0.49401379999999995,0,1.0,0.937
0.615,0.41,0.4,0.52154328,0.25,1.0,0.65330975,0,0.4,0.448
0.676,0.23,0.1,0.43114988,0.25,1.0,0.5818941000000001,0,1.0,0.597
0.571,0.34,0.1,0.39730015999999996,0.5,1.0,0.93026075,0,0.6,0.922
0.85,0.37,0.9,0.0,0.25,0.0,0.5005053,0,1.0,0.814
0.717,0.48,0.7,0.4950598,0.25,1.0,0.8497641,0,1.0,0.652
0.642,0.39,0.8,0.51305612,0.25,0.0,0.3089638,1,0.2,0.28
0.78,0.47,0.7,0.34402484,0.25,1.0,0.18986565,0,0.2,0.348
0.492,0.38,0.8,0.22827372,0.5,0.0,0.94487405,0,0.6,0.914
0.76,0.29,0.5,0.41442896,0.5,1.0,0.4316732,0,0.4,0.588
0.5,0.4,0.1,0.39601696000000003,0.25,1.0,0.7642299499999999,0,1.0,0.481
0.654,0.36,0.2,0.0,0.5,1.0,0.7332605499999999,0,0.2,0.576
0.606,0.25,0.3,0.58954688,0.75,0.0,0.2274102,1,1.0,0.405
0.367,0.42,0.6,0.37443312,0.25,0.0,0.8440836500000001,1,0.6,0.592
0.799,0.38,0.2,0.0,0.5,1.0,0.2964867,0,0.2,0.78
0.434,0.71,0.9,0.47798747999999996,0.25,0.0,0.6292444,0,0.6,0.69
0.719,0.32,0.7,0.0,0.25,0.0,0.38132135,0,0.6,0.677
0.641,0.37,0.2,0.0,0.5,0.0,0.01969935,0,0.4,0.512
0.461,0.25,0.6,0.0,0.5,1.0,0.07653145,0,0.2,0.539
0.79,0.25,0.5,0.6115430799999999,0.25,0.0,0.29107395,0,0.8,0.938
0.588,0.31,0.4,0.39842948,0.5,1.0,0.17938515,0,0.4,0.842
0.621,0.27,0.4,0.54801472,0.25,0.0,0.10627030000000001,0,0.8,0.609
0.768,0.48,0.3,0.49132632,0.25,1.0,0.12266945,1,0.4,0.813
0.681,0.38,0.2,0.39924576,0.5,0.0,0.1176575,0,0.2,0.568
0.606,0.37,0.8,0.61885032,0.5,0.0,0.44549589999999994,0,1.0,0.577
0.542,0.37,0.8,0.0,0.25,1.0,0.0040352999999999995,0,0.6,0.842
0.713,0.24,0.7,0.59074896,0.25,1.0,0.6079625,0,0.4,0.306
0.597,0.33,0.2,0.0,0.5,1.0,0.023503299999999998,0,0.6,0.955
0.635,0.27,0.3,0.50803932,0.25,0.0,0.8095497500000001,0,0.2,0.686
0.599,0.61,0.1,0.49895184000000004,0.25,1.0,0.45194805,1,0.6,0.914
0.496,0.44,0.0,0.71742512,0.5,0.0,0.014596050000000001,1,0.2,0.326
0.759,0.31,0.8,0.0,0.5,1.0,0.49543370000000003,0,0.6,0.451
0.757,0.31,0.1,0.50928144,0.75,0.0,0.8158516,0,1.0,0.892
0.564,0.31,0.0,0.50070232,0.25,1.0,0.36378665,0,1.0,0.572
0.561,0.22,0.6,0.74715584,0.5,0.0,0.36643400000000004,0,1.0,0.964
0.702,0.4,0.3,0.59422696,0.25,1.0,0.73028145,0,0.4,0.489
0.678,0.4,0.8,0.5145778400000001,0.25,0.0,0.83836685,0,0.4,0.751
0.707,0.46,0.7,0.5099069199999999,0.5,1.0,0.73005775,0,0.8,0.278
0.61,0.27,0.9,0.63824772,0.25,1.0,0.51690735,0,0.6,0.513
0.744,0.42,0.1,0.44967967999999997,0.25,1.0,0.4151146,0,0.6,0.367
0.598,0.28,0.8,0.5199670399999999,0.5,1.0,0.2302054,0,0.6,0.573
0.562,0.36,0.5,0.0,0.25,1.0,0.9142161999999999,0,1.0,0.615
0.621,0.59,0.2,0.0,0.5,1.0,0.8568209,0,0.8,0.74
0.659,0.5,0.3,0.0,0.25,0.0,0.9169956,1,1.0,0.818
0.722,0.4,0.6,0.35670024,0.5,1.0,0.7644197500000001,0,0.8,0.984
0.606,0.39,0.3,0.0,0.5,0.0,0.25280225,1,0.4,0.612
0.603,0.39,0.5,0.6495620799999999,0.5,0.0,0.2735133,0,1.0,0.293
0.506,0.59,0.3,0.7614123199999999,0.25,0.0,0.39182875,0,0.8,0.797
0.715,0.21,0.8,0.0,0.5,0.0,0.34333315000000003,0,0.4,0.827
0.69,0.47,0.2,0.0,0.5,0.0,0.7568786500000001,0,0.4,0.289
0.644,0.4,1.0,0.5567238800000001,0.25,1.0,0.09979835,0,0.6,0.898
0.589,0.36,0.8,0.45774188,0.25,0.0,0.1347786,0,1.0,0.688
0.592,0.66,0.5,0.59980076,0.25,1.0,0.38133795,0,0.8,0.404
0.632,0.42,0.4,0.5044624,0.25,0.0,0.5049925,0,0.4,0.572
0.577,0.59,0.7,0.44558788,0.25,1.0,0.9553500500000001,0,1.0,0.583
0.588,0.3,0.3,0.46002832,0.25,0.0,0.8842925,0,0.2,0.572
0.617,0.54,0.6,0.4085676,0.25,1.0,0.2266263,0,0.8,0.746
0.668,0.36,0.3,0.53474608,0.25,0.0,0.9547924000000001,1,0.6,0.668
0.81,0.32,0.9,0.48351891999999996,0.5,1.0,0.39448295,0,0.4,0.578
0.767,0.47,0.5,0.0,0.25,0.0,0.6098223,1,1.0,0.273
0.718,0.49,1.0,0.32928752,0.25,1.0,0.055722,0,0.6,0.843
0.589,0.27,0.4,0.0,0.5,0.0,0.7209074000000001,0,0.4,0.908
0.778,0.33,0.5,0.46589712,0.5,1.0,0.16378775,0,0.4,0.445
0.724,0.34,0.3,0.52941076,0.25,0.0,0.4016015,0,0.8,0.798
0.477,0.39,0.4,0.7299662800000001,0.25,0.0,0.9291536,0,0.6,0.333
0.58,0.34,0.6,0.0,0.5,1.0,0.80047655,0,1.0,0.721
0.566,0.63,0.2,0.48314872,0.5,1.0,0.2609942,0,0.8,0.803
0.711,0.29,0.3,0.52072588,0.5,0.0,0.15905719999999998,0,1.0,0.719
0.706,0.32,0.5,0.35339371999999997,0.5,1.0,0.5209089,0,0.4,0.641
0.703,0.31,0.6,0.0,0.5,1.0,0.33833595,0,0.6,0.975
0.679,0.39,0.2,0.58474512,0.5,1.0,0.96987235,0,0.8,0.412
0.603,0.32,0.7,0.0,0.25,0.0,0.9902797,1,0.6,0.642
0.598,0.34,0.0,0.41795267999999997,0.25,1.0,0.21624834999999998,0,1.0,0.547
0.836,0.32,0.4,0.43678668,0.5,0.0,0.2760901,0,0.8,0.246
0.687,0.61,0.7,0.32215424,0.25,0.0,0.65652685,1,0.8,0.274
0.704,0.41,0.4,0.43610720000000003,0.5,1.0,0.21558549999999999,0,0.4,0.345
0.605,0.75,0.2,0.24527852,0.25,1.0,0.93327555,0,0.4,0.47
0.516,0.4,0.9,0.0,0.5,1.0,0.16633145,0,0.4,0.693
0.572,0.39,0.2,0.0,0.5,1.0,0.0027764,0,1.0,0.967
0.557,0.42,0.6,0.71128812,0.25,0.0,0.75472155,1,0.6,0.513
0.443,0.59,0.4,0.4437572,0.25,0.0,0.3642329,1,1.0,0.304
0.604,0.25,0.7,0.66165372,0.25,1.0,0.1763987,0,0.4,0.616
0.483,0.27,0.1,0.31122264,0.25,1.0,0.01050945,0,0.4,0.279
0.702,0.5,0.3,0.0,0.5,0.0,0.4747492,0,0.8,0.726
0.67,0.57,0.3,0.7023038,0.5,0.0,0.49530875,1,1.0,0.843
0.804,0.38,0.3,0.49678888,0.25,0.0,0.37346029999999997,0,0.4,0.271
0.85,0.3,0.3,0.0,0.5,0.0,0.583464,0,1.0,0.451
0.554,0.39,1.0,0.640531,0.25,0.0,0.16412075,0,1.0,0.981
0.588,0.37,0.7,0.28103552000000004,0.5,0.0,0.69803805,0,0.4,0.258
0.758,0.32,0.4,0.6506305600000001,0.5,1.0,0.57762565,0,0.4,0.708
0.787,0.43,0.0,0.5288698000000001,0.25,0.0,0.10477515,1,0.4,0.314
0.582,0.25,0.9,0.59217188,0.5,0.0,0.26170575,0,1.0,0.31
0.633,0.33,0.4,0.37142008000000004,0.25,1.0,0.7990659,0,0.6,0.804
0.766,0.47,0.9,0.51715992,0.25,0.0,0.8496773,1,0.8,0.286
0.564,0.37,0.9,0.40100872,0.25,1.0,0.7301675999999999,0,0.6,0.5
0.602,0.37,0.3,0.43037156,0.5,1.0,0.76561365,0,0.6,0.493
0.649,0.39,0.3,0.45238564000000003,0.25,1.0,0.3016762,0,1.0,0.946
0.679,0.4,0.7,0.0,0.5,1.0,0.81878645,0,0.4,0.61
0.639,0.34,0.7,0.59976016,0.5,0.0,0.78324405,0,0.4,0.938
0.79,0.5,0.8,0.48575432,0.25,1.0,0.8823589,1,0.8,0.352
0.565,0.32,0.9,0.0,0.5,0.0,0.0269415,0,1.0,0.887
0.478,0.5,0.2,0.0,0.25,1.0,0.4666632,1,0.8,0.339
0.825,0.29,0.3,0.59549604,0.5,1.0,0.35596410000000006,0,0.6,0.346
0.528,0.32,0.0,0.27255347999999996,0.25,1.0,0.85154595,0,0.4,0.871
0.577,0.35,0.5,0.4403212,0.25,1.0,0.54897155,0,0.8,0.407
0.663,0.24,0.7,0.0,0.5,1.0,0.8315541000000001,0,0.8,0.943
0.505,0.25,0.5,0.4570754,0.5,1.0,0.63364135,0,0.4,0.943
0.633,0.29,0.6,0.46964940000000005,0.25,0.0,0.1516947,0,0.8,0.341
0.586,0.38,0.6,0.0,0.5,1.0,0.18967915000000002,0,0.8,0.252
0.85,0.35,0.9,0.0,0.5,0.0,0.1266474,0,0.2,0.998
0.629,0.37,0.1,0.14219924,0.5,0.0,0.24838165,0,0.6,0.649
0.744,0.56,0.9,0.0,0.5,1.0,0.84749305,0,0.8,0.73
0.75,0.36,0.7,0.5459716800000001,0.75,1.0,0.13250145,1,0.6,0.635
0.637,0.28,0.3,0.49470276,0.25,1.0,0.8322920500000001,0,0.8,0.711
0.575,0.4,0.1,0.55812936,0.25,0.0,0.90647195,0,0.4,0.319
0.671,0.58,0.1,0.7148559200000001,0.25,1.0,0.10884105,0,0.8,0.953
0.571,0.4,0.5,0.0,0.5,0.0,0.36424644999999994,0,0.4,0.557
0.59,0.41,0.1,0.35634524,0.25,0.0,0.12249985000000001,0,0.6,0.513
0.619,0.38,0.3,0.38457388,0.25,0.0,0.4949746,0,0.6,0.759
0.64,0.3,0.5,0.12879056,0.25,1.0,0.70723005,0,0.8,0.46
0.67,0.38,0.7,0.0,0.5,1.0,0.38932205000000003,0,0.2,0.794
0.737,0.33,0.4,0.0,0.5,0.0,0.5755766,0,0.4,0.27
0.555,0.32,1.0,0.0,0.5,1.0,0.8430297999999999,0,0.8,0.606
0.742,0.33,0.6,0.0,0.5,0.0,0.192752,0,0.6,0.324
0.618,0.4,0.0,0.56122552,0.25,0.0,0.80309305,1,0.8,0.878
0.56,0.35,0.1,0.0,0.5,0.0,0.01850815,0,1.0,0.901
0.654,0.38,0.8,0.0,0.5,0.0,0.4432972,0,0.8,0.605
0.787,0.42,0.2,0.29793588,0.5,1.0,0.22136955000000003,0,0.6,0.569
0.611,0.53,0.7,0.0,0.5,1.0,0.7824769500000001,1,0.2,0.843
0.559,0.34,0.0,0.0,0.25,0.0,0.9149447,0,0.6,0.472
0.481,0.37,0.8,0.60921464,0.5,1.0,0.875411,0,0.2,0.517
0.753,0.32,0.5,0.6396191600000001,0.25,0.0,0.7440557000000001,0,0.2,0.767
0.675,0.32,0.1,0.0,0.75,0.0,0.42950544999999996,0,1.0,0.89
0.748,0.31,0.1,0.39823176,0.25,0.0,0.9962766000000001,0,0.2,0.425
0.61,0.46,0.5,0.46754636,0.25,0.0,0.5398672,0,0.2,0.452
0.58,0.32,0.9,0.5687528000000001,0.5,1.0,0.640143,0,0.6,0.332
0.624,0.4,0.3,0.59984796,0.5,0.0,0.5230543,0,0.4,0.576
0.709,0.36,0.8,0.0,0.5,1.0,0.34838275,0,0.6,0.829
0.605,0.34,0.2,0.0,0.25,0.0,0.1799121,0,0.4,0.723
0.706,0.53,0.7,0.0,0.5,1.0,0.58969585,0,0.4,0.84
0.567,0.4,0.8,0.11459856,0.25,1.0,0.4757031,0,0.4,0.488
0.747,0.21,0.4,0.3241024,0.5,0.0,0.83841285,0,0.2,0.463
0.664,0.57,0.1,0.0,0.5,1.0,0.28281285,0,0.6,0.91
0.711,0.39,0.3,0.6098511600000001,0.25,0.0,0.45152985,0,1.0,0.851
0.609,0.25,1.0,0.0,0.25,1.0,0.5494758000000001,0,0.4,0.652
0.632,0.28,0.7,0.6220783599999999,0.25,0.0,0.0092162,0,1.0,0.557
0.725,0.36,0.1,0.4754042,0.25,1.0,0.5137351,0,0.6,0.787
0.85,0.34,0.9,0.37159708,0.5,0.0,0.48732945,0,0.8,0.783
0.682,0.4,0.4,0.0,0.25,1.0,0.5267627500000001,0,0.2,0.334
0.797,0.37,0.4,0.3010548,0.25,0.0,0.42900885,0,0.8,0.3
0.668,0.38,0.1,0.59161724,0.25,1.0,0.34685025,0,0.6,0.502
0.783,0.41,0.5,0.426562,0.25,0.0,0.8847298,0,1.0,0.498
0.766,0.28,0.4,0.36278712,0.25,1.0,0.107986,0,0.2,0.599
0.704,0.36,0.2,0.7020392,0.5,0.0,0.76019835,0,0.6,0.397
0.722,0.4,0.6,0.0,0.5,1.0,0.55946545,0,0.4,0.846
0.692,0.34,0.7,0.0,0.5,0.0,0.9753731,0,0.2,0.427
0.584,0.35,0.2,0.45728512,0.5,0.0,0.07979505,0,0.6,0.855
0.644,0.51,0.4,0.38224016,0.25,0.0,0.3631442,1,0.2,0.672
0.598,0.5,0.5,0.35351924,0.75,1.0,0.32078619999999997,1,1.0,0.746
0.733,0.48,0.7,0.34366208000000004,0.25,1.0,0.1193025,0,0.4,0.857
0.615,0.58,0.3,0.2892372,0.25,1.0,0.42843545,1,0.6,0.648
0.85,0.39,0.2,0.0,0.5,0.0,0.8972571,0,0.4,0.732
0.521,0.43,0.8,0.0,0.25,1.0,0.46590044999999997,0,0.4,0.4
0.675,0.69,0.1,0.0,0.5,0.0,0.78548545,0,0.4,0.526
0.746,0.58,0.3,0.0,0.75,1.0,0.40172480000000005,1,0.6,0.488
0.77,0.33,0.4,0.0,0.25,0.0,0.1304027,1,0.8,0.577
0.618,0.3,0.3,0.53537688,0.25,1.0,0.15703465,0,1.0,0.422
0.556,0.36,0.7,0.61948832,0.5,1.0,0.1602232,0,0.4,0.554
0.749,0.27,0.9,0.0,0.5,0.0,0.66367435,0,0.8,0.739
0.702,0.43,0.6,0.46448668,0.25,0.0,0.3080121,0,0.4,0.488
0.555,0.42,0.6,0.428418,0.25,1.0,0.20652220000000002,1,0.8,0.824
0.587,0.47,0.6,0.28410708,0.25,0.0,0.28981205000000004,0,0.2,0.678
0.639,0.38,0.3,0.0,0.25,0.0,0.2143141,0,0.2,0.6
0.643,0.33,0.4,0.0,0.5,1.0,0.7649602000000001,0,0.4,0.72
0.6,0.41,0.1,0.0,0.5,1.0,0.45596824999999996,0,0.8,0.467
0.651,0.53,0.7,0.0,0.5,1.0,0.65066205,0,0.2,0.284
0.666,0.27,0.4,0.0,0.5,0.0,0.44375725,0,0.2,0.818
0.52,0.39,0.6,0.5825762,0.25,0.0,0.5205946499999999,0,0.6,0.467
0.65,0.5,0.7,0.5186710800000001,0.25,0.0,0.21014080000000002,0,1.0,0.485
0.564,0.33,0.3,0.43736748,0.25,0.0,0.3781639,0,1.0,0.422
0.586,0.64,0.1,0.0,0.5,1.0,0.26855115,0,0.2,0.794
0.617,0.35,0.5,0.0,0.5,1.0,0.0653315,0,0.8,0.882
0.712,0.3,0.6,0.0,0.5,0.0,0.76208985,0,0.8,0.472
0.654,0.55,0.3,0.34994268,0.25,1.0,0.01649505,0,0.6,0.668
0.605,0.27,0.9,0.0,0.5,0.0,0.99045905,0,0.6,0.58
0.491,0.36,0.0,0.21347652,0.25,1.0,0.5196706,0,0.2,0.54
0.707,0.35,0.9,0.0,0.5,1.0,0.35201825,0,0.4,0.86
0.638,0.34,0.5,0.58671908,0.25,0.0,0.5108993000000001,0,1.0,0.79
0.683,0.43,0.2,0.44999768,0.5,0.0,0.1518759,0,0.2,0.469
0.815,0.38,0.2,0.193548,0.25,0.0,0.9239842,0,0.6,0.243
0.645,0.38,0.1,0.27231920000000004,0.25,1.0,0.8313244500000001,0,0.2,0.746
0.645,0.49,0.4,0.64053552,0.25,1.0,0.44195985,0,0.8,0.72
0.683,0.3,0.4,0.26476132,0.25,1.0,0.57593485,0,0.8,0.823
0.705,0.37,1.0,0.0,0.5,1.0,0.06967765000000001,1,0.6,0.931
0.647,0.35,0.4,0.49504672,0.25,0.0,0.419552,0,0.8,0.713
0.786,0.33,0.0,0.48930232,0.25,0.0,0.17356169999999999,1,1.0,0.629
0.534,0.41,0.9,0.0,0.5,0.0,0.06935670000000001,0,0.4,0.222
0.602,0.42,0.1,0.55564868,0.25,1.0,0.69747375,0,0.2,0.759
0.695,0.42,0.0,0.0,0.5,1.0,0.7036232000000001,0,0.2,0.875
0.553,0.25,0.7,0.51409676,0.5,0.0,0.1034123,0,1.0,0.941
0.516,0.31,0.3,0.0,0.5,0.0,0.6210112999999999,0,0.2,0.413
0.655,0.34,0.3,0.0,0.5,0.0,0.79819385,0,0.2,0.508
0.849,0.49,0.9,0.5317395600000001,0.25,0.0,0.8552832499999999,1,0.8,0.285
0.52,0.43,0.3,0.6032206800000001,0.75,1.0,0.12666515,1,0.4,0.857
0.568,0.46,0.3,0.0,0.5,1.0,0.1468631,0,1.0,0.446
0.695,0.32,0.9,0.0,0.75,1.0,0.19266895,0,0.8,0.475
0.807,0.28,0.7,0.66387704,0.75,0.0,0.7806106500000001,1,1.0,0.255
0.642,0.36,0.2,0.49798391999999997,0.75,1.0,0.28952110000000003,1,0.2,0.508
0.703,0.39,0.1,0.566238,0.25,1.0,0.1562855,1,0.4,0.589
0.556,0.38,0.2,0.45902455999999997,0.25,0.0,0.9660702499999999,0,0.8,0.82
0.585,0.3,0.6,0.0,0.5,1.0,0.68878845,0,1.0,0.874
0.587,0.49,0.7,0.6215759200000001,0.5,0.0,0.066541,1,0.2,0.318
0.524,0.32,0.6,0.0,0.25,1.0,0.6643095,1,0.8,0.373
0.556,0.31,0.1,0.51465524,0.5,0.0,0.62541645,0,0.8,0.876
0.504,0.44,0.4,0.45409056,0.25,1.0,0.062026000000000005,0,0.2,0.947
0.731,0.26,0.3,0.0,0.5,0.0,0.18848645,0,1.0,0.271
0.651,0.34,0.3,0.0,0.5,1.0,0.52799825,0,1.0,0.632
0.675,0.4,0.8,0.3161438,0.25,0.0,0.7139199,1,1.0,0.481
0.657,0.22,0.6,0.0,0.75,1.0,0.84206035,1,1.0,0.974
0.686,0.33,0.9,0.56767236,0.5,1.0,0.92018235,0,0.8,0.976
0.69,0.35,0.9,0.43177732,0.5,0.0,0.24239235,0,1.0,0.469
0.567,0.36,0.7,0.0,0.5,1.0,0.0194804,0,1.0,0.914
0.557,0.57,0.1,0.48017252,0.25,0.0,0.66185375,1,0.2,0.954
0.446,0.45,1.0,0.50076676,0.25,1.0,0.6413043,1,1.0,0.584
0.85,0.31,0.1,0.38559724,0.5,0.0,0.53267075,0,1.0,0.318
0.637,0.41,0.2,0.0,0.5,1.0,0.5125771,0,0.8,0.325
0.499,0.6,0.7,0.3078464,0.5,1.0,0.41821935,0,0.2,0.514
0.622,0.34,0.7,0.39470296000000005,0.25,0.0,0.69453425,1,1.0,0.995
0.684,0.37,0.1,0.50726852,0.5,1.0,0.14997915,1,0.2,0.511
0.612,0.32,0.3,0.48557768,0.25,0.0,0.8204071000000001,0,0.2,0.588
0.813,0.29,0.5,0.4242376,0.25,0.0,0.9398844000000001,1,1.0,0.331
0.85,0.44,0.2,0.45102136,0.5,0.0,0.7908567999999999,0,1.0,0.842
0.795,0.29,0.4,0.0,0.5,0.0,0.7785582000000001,0,0.6,0.902
0.628,0.55,0.7,0.0,0.75,0.0,0.42945375,1,0.6,0.791
0.565,0.38,0.7,0.58160276,0.5,1.0,0.41922394999999996,0,0.4,0.289
0.601,0.39,0.3,0.29059056,0.25,0.0,0.2088895,1,0.8,0.809
0.802,0.4,0.4,0.0,0.5,1.0,0.40954045,0,0.6,0.841
0.614,0.37,0.6,0.38536324,0.5,1.0,0.6968861999999999,1,0.4,0.662
0.434,0.55,0.6,0.0,0.25,1.0,0.36781025,1,1.0,0.821
0.522,0.32,0.8,0.49780144,0.5,1.0,0.8289305,0,0.6,0.721
0.55,0.36,0.2,0.45550892,0.5,0.0,0.8746095500000001,0,1.0,0.98
0.599,0.25,0.3,0.0,0.5,1.0,0.6039501,0,0.2,0.488
0.493,0.36,0.5,0.59467124,0.5,0.0,0.28046255000000003,0,0.8,0.921
0.755,0.34,0.3,0.0,0.5,1.0,0.79408015,0,0.2,0.671
0.605,0.62,0.4,0.44426372,0.5,1.0,0.62830495,0,0.2,0.868
0.708,0.41,0.0,0.0,0.25,0.0,0.6420030999999999,0,1.0,0.315
0.699,0.44,0.8,0.63479044,0.25,0.0,0.5359061,0,0.4,0.963
0.763,0.53,0.4,0.0,0.25,0.0,0.3860186,1,1.0,0.569
0.743,0.25,0.6,0.0,0.5,0.0,0.64870055,0,0.4,0.748
0.66,0.48,0.0,0.36017728000000004,0.5,1.0,0.93802485,1,1.0,0.351
0.619,0.38,1.0,0.33860715999999996,0.25,1.0,0.9237713000000001,0,0.8,0.591
0.739,0.32,0.3,0.40851308000000003,0.25,0.0,0.31990685,1,0.4,0.979
0.769,0.6,0.9,0.5953855600000001,0.25,0.0,0.96415835,1,1.0,0.31
0.692,0.69,1.0,0.61981576,0.25,1.0,0.35424735,0,0.6,0.648
